
1367,수출,2024년 미국 실리콘밸리 녹색산업 시장개척단 참가기업 모집 공고,2024-08-19 ~ 2024-09-03,환경부,한국환경산업협회,2024-08-20,329
1366,경영,[경기] 성남시 2024년 소공인특화지원센터 소공인 제품 품질검사 및 인증지원 참여기업 추가 모집 공고,2024-08-19 ~ 2024-08-27,중소벤처기업부,성남산업진흥원,2024-08-20,279
1365,기술,[전북] 2024년 침수안전산업 진흥시설 조성지원사업 시험평가ㆍ인증지원 추가 모집 공고,2024-08-19 ~ 2024-08-30,전북특별자치도,한국건설생활환경시험연구원,2024-08-20,219
1364,수출,[경북] 문경시 2024년 해외 무역사절단 참가기업 모집 공고,2024-08-19 ~ 2024-08-30,경상북도,경상북도경제진흥원,2024-08-20,137
1363,수출,해외 클러스터 교류협력 지원사업 참여기업 모집 재공고,2024-08-14 ~ 2024-08-27,대전광역시,대덕이노폴리스벤처협회,2024-08-20,202
1362,내수,[경기] 성남시 2024년 소공인 마케팅 성장지원 사업 참여기업 추가 모집 공고(소공인특화지원센터),2024-08-19 ~ 2024-08-27,경기도,성남산업진흥원,2024-08-20,289
1361,경영,2024년 2차 세라믹서포터즈사업화R&D지원사업 수혜기업 모집 공고,2024-08-12 ~ 2024-08-25,산업통상자원부,한국세라믹기술원,2024-08-20,266
1360,내수,[서울] 2024년 사회적경제기업 오픈마켓(롯데ONㆍ쿠팡) 기획전 참여기업 모집 연장공고,2024-08-16 ~ 2024-08-25,서울특별시,서울특별시사회적경제지원센터,2024-08-20,195
1359,경영,2024년 3차 지방주도형 투자일자리 수요맞춤형 지원사업 세부 지원과제 모집 연장공고(스마트 모빌리티 품질 경쟁력 강화 및 사업고도화 지원사업),2024-08-21 ~ 2024-08-22,대구광역시,대구테크노파크,2024-08-20,191
1358,경영,[경기] 2024년 2차 자동차산업 근로자 초기정착 지원사업 모집 공고,2024-08-19 ~ 2024-09-06,고용노동부,경기경영자총협회,2024-08-20,260
1357,인력,[경기] 2024년 2차 자동차산업 플러스 일자리채움 지원금 사업 참여기업 모집 공고,2024-08-19 ~ 2024-09-06,고용노동부,경기경영자총협회,2024-08-20,259
1356,내수,[부산] 2024년 2차 사회적경제 대형유통망 판매 지원 참여기업 추가 모집 공고,2024-08-16 ~ 2024-09-05,부산광역시,부산경제진흥원,2024-08-19,434
